id_cliente,ciudad,id_producto,categoria,nombre_producto,cantidad,precio_unitario,importe,medio_pago,mes
80,mendiolaza,89,alimentos,caldo concentrado verdura,4,1003,4012,tarjeta_debito,9
48,cordoba,43,alimentos,salsa de tomate 500g,1,887,887,efectivo,6
23,rio cuarto,11,alimentos,café molido 250g,5,2053,10265,tarjeta_debito,5
8,carlos paz,27,alimentos,alfajor simple,1,2502,2502,tarjeta_debito,4
42,alta gracia,84,alimentos,queso azul 150g,1,1645,1645,efectivo,6
62,carlos paz,59,alimentos,chicle menta,1,3612,3612,tarjeta_debito,6
92,alta gracia,14,alimentos,leche entera 1l,1,1723,1723,tarjeta_credito,6
85,mendiolaza,75,alimentos,licor de café 700ml,5,3204,16020,efectivo,8
82,alta gracia,94,higiene personal,hilo dental,2,1418,2836,tarjeta_credito,11
95,rio cuarto,71,alimentos,vodka 700ml,4,508,2032,tarjeta_credito,6
96,cordoba,87,alimentos,sopa instantánea pollo,5,1679,8395,tarjeta_credito,5
33,rio cuarto,68,alimentos,vino blanco 750ml,5,2684,13420,efectivo,10
89,rio cuarto,27,alimentos,alfajor simple,4,2502,10008,efectivo,12
93,alta gracia,51,alimentos,sal fina 500g,5,1745,8725,efectivo,12
50,carlos paz,86,alimentos,jugo en polvo limón,5,4090,20450,tarjeta_debito,4
36,mendiolaza,4,alimentos,fanta naranja 1.5l,1,2033,2033,tarjeta_credito,9
35,mendiolaza,1,alimentos,coca cola 1.5l,1,2347,2347,transferencia,11
91,mendiolaza,71,alimentos,vodka 700ml,1,508,508,tarjeta_debito,10
27,rio cuarto,96,limpieza,suavizante 1l,4,4920,19680,transferencia,5
22,alta gracia,18,alimentos,queso rallado 150g,3,3444,10332,efectivo,12
91,mendiolaza,60,alimentos,chupetín,2,4647,9294,tarjeta_credito,5
77,villa maria,70,alimentos,fernet 750ml,2,4061,8122,tarjeta_credito,2
7,rio cuarto,51,alimentos,sal fina 500g,1,1745,1745,transferencia,7
40,rio cuarto,58,alimentos,caramelos masticables,4,4752,19008,tarjeta_debito,9
80,mendiolaza,82,alimentos,aceitunas negras 200g,5,2394,11970,tarjeta_debito,3
9,carlos paz,47,alimentos,garbanzos 500g,2,2939,5878,tarjeta_credito,8
15,cordoba,81,alimentos,aceitunas verdes 200g,5,2520,12600,efectivo,10
85,mendiolaza,64,alimentos,avena instantánea 250g,4,3953,15812,tarjeta_debito,3
26,alta gracia,84,alimentos,queso azul 150g,3,1645,4935,tarjeta_debito,9
81,carlos paz,78,alimentos,verduras congeladas mix,5,4289,21445,efectivo,6
54,alta gracia,39,alimentos,helado vainilla 1l,2,469,938,efectivo,8
82,alta gracia,90,higiene personal,toallas húmedas x50,3,2902,8706,tarjeta_debito,11
27,rio cuarto,6,alimentos,jugo de naranja 1l,2,4170,8340,efectivo,11
1,carlos paz,10,alimentos,yerba mate intensa 1kg,2,4883,9766,transferencia,8
81,carlos paz,14,alimentos,leche entera 1l,1,1723,1723,transferencia,7
97,cordoba,92,higiene personal,crema dental 90g,1,2512,2512,efectivo,4
79,carlos paz,50,alimentos,azúcar 1kg,5,727,3635,tarjeta_debito,7
92,alta gracia,32,alimentos,chocolate amargo 100g,3,2234,6702,efectivo,6
47,alta gracia,41,alimentos,aceite de girasol 1l,5,860,4300,transferencia,3
58,rio cuarto,64,alimentos,avena instantánea 250g,3,3953,11859,efectivo,1
26,alta gracia,78,alimentos,verduras congeladas mix,5,4289,21445,efectivo,9
43,mendiolaza,78,alimentos,verduras congeladas mix,3,4289,12867,transferencia,9
47,alta gracia,2,alimentos,pepsi 1.5l,1,4973,4973,tarjeta_credito,6
30,alta gracia,65,alimentos,cerveza rubia 1l,1,2423,2423,efectivo,1
44,carlos paz,89,alimentos,caldo concentrado verdura,2,1003,2006,tarjeta_credito,4
3,rio cuarto,55,higiene personal,shampoo 400ml,2,1407,2814,transferencia,10
75,rio cuarto,31,alimentos,mix de frutos secos 200g,4,3409,13636,tarjeta_debito,12
78,villa maria,63,alimentos,granola 250g,2,4337,8674,tarjeta_credito,9
99,villa maria,5,alimentos,agua mineral 500ml,2,4777,9554,efectivo,12
50,carlos paz,9,alimentos,yerba mate suave 1kg,5,3878,19390,efectivo,3
39,alta gracia,16,alimentos,yogur natural 200g,2,4613,9226,efectivo,9
69,rio cuarto,70,alimentos,fernet 750ml,4,4061,16244,transferencia,6
6,villa maria,22,alimentos,medialunas de manteca,5,2069,10345,transferencia,6
37,mendiolaza,74,alimentos,whisky 750ml,4,2953,11812,efectivo,6
12,alta gracia,39,alimentos,helado vainilla 1l,3,469,1407,transferencia,10
30,alta gracia,44,alimentos,arroz largo fino 1kg,5,2979,14895,tarjeta_credito,4
47,alta gracia,94,higiene personal,hilo dental,1,1418,1418,tarjeta_credito,12
15,cordoba,16,alimentos,yogur natural 200g,3,4613,13839,tarjeta_credito,7
68,villa maria,44,alimentos,arroz largo fino 1kg,4,2979,11916,efectivo,8
89,rio cuarto,11,alimentos,café molido 250g,4,2053,8212,transferencia,2
68,villa maria,20,alimentos,pan lactal blanco,5,1571,7855,tarjeta_debito,3
78,villa maria,35,alimentos,barrita de cereal 30g,5,4430,22150,efectivo,8
13,carlos paz,94,higiene personal,hilo dental,5,1418,7090,transferencia,8
37,mendiolaza,46,alimentos,lentejas secas 500g,5,3036,15180,tarjeta_debito,3
60,alta gracia,13,alimentos,té verde 20 saquitos,3,2383,7149,efectivo,10
46,alta gracia,62,alimentos,stevia 100 sobres,5,3848,19240,efectivo,6
2,carlos paz,11,alimentos,café molido 250g,2,2053,4106,efectivo,8
43,mendiolaza,17,alimentos,queso cremoso 500g,5,4834,24170,transferencia,9
8,carlos paz,16,alimentos,yogur natural 200g,3,4613,13839,tarjeta_debito,3
64,villa maria,45,alimentos,fideos spaghetti 500g,2,745,1490,tarjeta_credito,10
84,cordoba,91,higiene personal,desodorante aerosol,1,4690,4690,efectivo,11
66,villa maria,70,alimentos,fernet 750ml,5,4061,20305,efectivo,3
96,cordoba,45,alimentos,fideos spaghetti 500g,3,745,2235,transferencia,10
84,cordoba,80,alimentos,helado de frutilla 1l,4,1981,7924,tarjeta_credito,5
35,mendiolaza,9,alimentos,yerba mate suave 1kg,4,3878,15512,efectivo,1
22,alta gracia,28,alimentos,papas fritas clásicas 100g,2,936,1872,transferencia,8
41,alta gracia,52,limpieza,detergente líquido 750ml,5,2582,12910,tarjeta_credito,8
78,villa maria,44,alimentos,arroz largo fino 1kg,2,2979,5958,tarjeta_credito,10
85,mendiolaza,40,alimentos,helado chocolate 1l,2,1215,2430,tarjeta_credito,5
90,rio cuarto,73,alimentos,gin 700ml,4,1561,6244,transferencia,12
60,alta gracia,26,alimentos,alfajor triple,1,1001,1001,tarjeta_debito,8
39,alta gracia,9,alimentos,yerba mate suave 1kg,3,3878,11634,transferencia,7
67,alta gracia,26,alimentos,alfajor triple,3,1001,3003,efectivo,11
19,mendiolaza,89,alimentos,caldo concentrado verdura,2,1003,2006,tarjeta_debito,1
30,alta gracia,16,alimentos,yogur natural 200g,4,4613,18452,tarjeta_credito,8
84,cordoba,20,alimentos,pan lactal blanco,2,1571,3142,transferencia,7
25,rio cuarto,34,alimentos,turrón 50g,3,503,1509,tarjeta_credito,5
27,rio cuarto,1,alimentos,coca cola 1.5l,4,2347,9388,tarjeta_debito,2
84,cordoba,40,alimentos,helado chocolate 1l,4,1215,4860,tarjeta_credito,7
87,alta gracia,91,higiene personal,desodorante aerosol,2,4690,9380,efectivo,5
40,rio cuarto,88,alimentos,caldo concentrado carne,1,2570,2570,efectivo,5
41,alta gracia,69,alimentos,sidra 750ml,2,744,1488,efectivo,10
57,rio cuarto,80,alimentos,helado de frutilla 1l,3,1981,5943,efectivo,1
89,rio cuarto,51,alimentos,sal fina 500g,2,1745,3490,tarjeta_debito,7
58,rio cuarto,72,alimentos,ron 700ml,3,3876,11628,tarjeta_debito,10
62,carlos paz,50,alimentos,azúcar 1kg,2,727,1454,tarjeta_debito,7
92,alta gracia,34,alimentos,turrón 50g,5,503,2515,transferencia,2
36,mendiolaza,9,alimentos,yerba mate suave 1kg,4,3878,15512,transferencia,11
81,carlos paz,12,alimentos,té negro 20 saquitos,4,570,2280,transferencia,3
25,rio cuarto,69,alimentos,sidra 750ml,2,744,1488,tarjeta_debito,10
10,cordoba,98,limpieza,desengrasante 500ml,5,2843,14215,efectivo,12
96,cordoba,63,alimentos,granola 250g,2,4337,8674,tarjeta_debito,10
53,mendiolaza,65,alimentos,cerveza rubia 1l,2,2423,4846,tarjeta_credito,7
80,mendiolaza,92,higiene personal,crema dental 90g,1,2512,2512,tarjeta_credito,4
8,carlos paz,98,limpieza,desengrasante 500ml,1,2843,2843,transferencia,3
55,mendiolaza,83,alimentos,queso untable 190g,3,1830,5490,tarjeta_credito,1
48,cordoba,45,alimentos,fideos spaghetti 500g,1,745,745,tarjeta_credito,12
69,rio cuarto,46,alimentos,lentejas secas 500g,1,3036,3036,tarjeta_credito,3
14,carlos paz,64,alimentos,avena instantánea 250g,3,3953,11859,transferencia,12
77,villa maria,92,higiene personal,crema dental 90g,2,2512,5024,transferencia,12
50,carlos paz,93,higiene personal,cepillo de dientes,1,2142,2142,tarjeta_debito,7
51,rio cuarto,60,alimentos,chupetín,4,4647,18588,efectivo,11
72,cordoba,20,alimentos,pan lactal blanco,1,1571,1571,tarjeta_debito,1
91,mendiolaza,30,alimentos,maní salado 200g,1,4875,4875,transferencia,10
2,carlos paz,35,alimentos,barrita de cereal 30g,4,4430,17720,efectivo,11
79,carlos paz,55,higiene personal,shampoo 400ml,1,1407,1407,tarjeta_credito,2
49,rio cuarto,92,higiene personal,crema dental 90g,5,2512,12560,tarjeta_debito,5
19,mendiolaza,79,alimentos,hamburguesas congeladas x4,2,2420,4840,transferencia,3
83,rio cuarto,14,alimentos,leche entera 1l,3,1723,5169,tarjeta_debito,11
23,rio cuarto,62,alimentos,stevia 100 sobres,1,3848,3848,tarjeta_debito,3
13,carlos paz,23,alimentos,bizcochos salados,5,2380,11900,transferencia,6
17,villa maria,41,alimentos,aceite de girasol 1l,5,860,4300,efectivo,3
17,villa maria,74,alimentos,whisky 750ml,5,2953,14765,tarjeta_credito,10
1,carlos paz,83,alimentos,queso untable 190g,2,1830,3660,tarjeta_debito,12
97,cordoba,17,alimentos,queso cremoso 500g,2,4834,9668,efectivo,5
46,alta gracia,11,alimentos,café molido 250g,5,2053,10265,transferencia,10
35,mendiolaza,54,higiene personal,jabón de tocador,1,1592,1592,transferencia,6
82,alta gracia,10,alimentos,yerba mate intensa 1kg,5,4883,24415,tarjeta_credito,1
39,alta gracia,74,alimentos,whisky 750ml,3,2953,8859,tarjeta_debito,10
15,cordoba,48,alimentos,porotos negros 500g,4,4462,17848,efectivo,4
42,alta gracia,23,alimentos,bizcochos salados,2,2380,4760,tarjeta_debito,1
33,rio cuarto,64,alimentos,avena instantánea 250g,4,3953,15812,tarjeta_credito,5
54,alta gracia,96,limpieza,suavizante 1l,4,4920,19680,tarjeta_debito,5
72,cordoba,20,alimentos,pan lactal blanco,4,1571,6284,transferencia,4
84,cordoba,41,alimentos,aceite de girasol 1l,3,860,2580,transferencia,10
68,villa maria,25,alimentos,galletitas vainilla,1,4015,4015,tarjeta_debito,1
48,cordoba,42,alimentos,vinagre de alcohol 500ml,1,1195,1195,efectivo,6
77,villa maria,21,alimentos,pan lactal integral,3,272,816,tarjeta_debito,3
44,carlos paz,40,alimentos,helado chocolate 1l,4,1215,4860,tarjeta_credito,7
65,alta gracia,64,alimentos,avena instantánea 250g,3,3953,11859,tarjeta_debito,12
21,alta gracia,52,limpieza,detergente líquido 750ml,5,2582,12910,efectivo,10
4,carlos paz,26,alimentos,alfajor triple,4,1001,4004,efectivo,5
13,carlos paz,11,alimentos,café molido 250g,5,2053,10265,tarjeta_debito,2
19,mendiolaza,51,alimentos,sal fina 500g,1,1745,1745,efectivo,12
91,mendiolaza,53,limpieza,lavandina 1l,4,1664,6656,tarjeta_debito,10
3,rio cuarto,100,limpieza,trapo de piso,5,4854,24270,tarjeta_debito,12
21,alta gracia,39,alimentos,helado vainilla 1l,2,469,938,tarjeta_debito,6
30,alta gracia,92,higiene personal,crema dental 90g,3,2512,7536,efectivo,12
14,carlos paz,20,alimentos,pan lactal blanco,5,1571,7855,transferencia,3
50,carlos paz,100,limpieza,trapo de piso,2,4854,9708,transferencia,8
78,villa maria,43,alimentos,salsa de tomate 500g,4,887,3548,tarjeta_credito,8
30,alta gracia,80,alimentos,helado de frutilla 1l,3,1981,5943,tarjeta_credito,2
90,rio cuarto,39,alimentos,helado vainilla 1l,5,469,2345,efectivo,10
34,villa maria,71,alimentos,vodka 700ml,2,508,1016,transferencia,4
77,villa maria,40,alimentos,helado chocolate 1l,3,1215,3645,tarjeta_debito,5
32,mendiolaza,88,alimentos,caldo concentrado carne,1,2570,2570,tarjeta_debito,6
72,cordoba,74,alimentos,whisky 750ml,1,2953,2953,efectivo,1
36,mendiolaza,27,alimentos,alfajor simple,4,2502,10008,efectivo,7
71,villa maria,38,alimentos,mermelada de frutilla 400g,1,1584,1584,efectivo,7
26,alta gracia,53,limpieza,lavandina 1l,4,1664,6656,efectivo,7
1,carlos paz,72,alimentos,ron 700ml,1,3876,3876,tarjeta_credito,1
20,rio cuarto,28,alimentos,papas fritas clásicas 100g,2,936,1872,efectivo,8
61,rio cuarto,45,alimentos,fideos spaghetti 500g,4,745,2980,tarjeta_debito,1
82,alta gracia,48,alimentos,porotos negros 500g,2,4462,8924,efectivo,3
8,carlos paz,66,alimentos,cerveza negra 1l,4,1533,6132,transferencia,12
70,carlos paz,16,alimentos,yogur natural 200g,5,4613,23065,efectivo,6
40,rio cuarto,56,limpieza,papel higiénico x4,2,2532,5064,efectivo,7
89,rio cuarto,64,alimentos,avena instantánea 250g,5,3953,19765,tarjeta_debito,11
76,mendiolaza,57,limpieza,servilletas x100,2,4520,9040,tarjeta_debito,7
47,alta gracia,37,alimentos,mermelada de durazno 400g,3,3196,9588,transferencia,12
74,carlos paz,52,limpieza,detergente líquido 750ml,4,2582,10328,tarjeta_credito,2
79,carlos paz,83,alimentos,queso untable 190g,2,1830,3660,efectivo,9
71,villa maria,6,alimentos,jugo de naranja 1l,1,4170,4170,transferencia,2
89,rio cuarto,46,alimentos,lentejas secas 500g,4,3036,12144,tarjeta_credito,5
86,cordoba,56,limpieza,papel higiénico x4,4,2532,10128,transferencia,11
82,alta gracia,11,alimentos,café molido 250g,2,2053,4106,tarjeta_debito,7
61,rio cuarto,22,alimentos,medialunas de manteca,2,2069,4138,transferencia,6
99,villa maria,99,limpieza,esponjas x3,3,2430,7290,tarjeta_debito,8
21,alta gracia,66,alimentos,cerveza negra 1l,3,1533,4599,tarjeta_debito,5
83,rio cuarto,99,limpieza,esponjas x3,5,2430,12150,tarjeta_debito,12
94,mendiolaza,58,alimentos,caramelos masticables,1,4752,4752,efectivo,9
99,villa maria,74,alimentos,whisky 750ml,1,2953,2953,transferencia,9
95,rio cuarto,72,alimentos,ron 700ml,3,3876,11628,tarjeta_credito,12
71,villa maria,71,alimentos,vodka 700ml,5,508,2540,efectivo,2
43,mendiolaza,73,alimentos,gin 700ml,3,1561,4683,tarjeta_debito,2
48,cordoba,97,limpieza,limpiavidrios 500ml,3,872,2616,efectivo,8
20,rio cuarto,13,alimentos,té verde 20 saquitos,1,2383,2383,transferencia,8
42,alta gracia,6,alimentos,jugo de naranja 1l,5,4170,20850,transferencia,10
63,cordoba,17,alimentos,queso cremoso 500g,5,4834,24170,efectivo,6
63,cordoba,26,alimentos,alfajor triple,1,1001,1001,efectivo,3
29,alta gracia,15,alimentos,leche descremada 1l,4,2538,10152,efectivo,10
51,rio cuarto,87,alimentos,sopa instantánea pollo,3,1679,5037,tarjeta_debito,1
40,rio cuarto,10,alimentos,yerba mate intensa 1kg,5,4883,24415,efectivo,3
39,alta gracia,8,alimentos,energética nitro 500ml,4,4218,16872,efectivo,11
61,rio cuarto,55,higiene personal,shampoo 400ml,1,1407,1407,tarjeta_debito,9
81,carlos paz,40,alimentos,helado chocolate 1l,1,1215,1215,tarjeta_debito,11
79,carlos paz,14,alimentos,leche entera 1l,4,1723,6892,tarjeta_debito,11
98,cordoba,7,alimentos,jugo de manzana 1l,5,3269,16345,tarjeta_credito,7
38,alta gracia,17,alimentos,queso cremoso 500g,5,4834,24170,efectivo,8
26,alta gracia,47,alimentos,garbanzos 500g,5,2939,14695,transferencia,7
42,alta gracia,52,limpieza,detergente líquido 750ml,5,2582,12910,transferencia,10
93,alta gracia,98,limpieza,desengrasante 500ml,2,2843,5686,transferencia,7
49,rio cuarto,43,alimentos,salsa de tomate 500g,5,887,4435,efectivo,10
72,cordoba,73,alimentos,gin 700ml,2,1561,3122,tarjeta_credito,4
61,rio cuarto,21,alimentos,pan lactal integral,5,272,1360,transferencia,1
62,carlos paz,83,alimentos,queso untable 190g,4,1830,7320,transferencia,10
98,cordoba,33,alimentos,chocolate con leche 100g,1,1255,1255,tarjeta_credito,8
9,carlos paz,11,alimentos,café molido 250g,2,2053,4106,transferencia,1
49,rio cuarto,62,alimentos,stevia 100 sobres,1,3848,3848,tarjeta_debito,12
58,rio cuarto,46,alimentos,lentejas secas 500g,4,3036,12144,tarjeta_debito,8
84,cordoba,52,limpieza,detergente líquido 750ml,1,2582,2582,tarjeta_credito,5
86,cordoba,41,alimentos,aceite de girasol 1l,1,860,860,efectivo,2
73,alta gracia,16,alimentos,yogur natural 200g,1,4613,4613,efectivo,2
43,mendiolaza,88,alimentos,caldo concentrado carne,3,2570,7710,transferencia,6
22,alta gracia,6,alimentos,jugo de naranja 1l,5,4170,20850,transferencia,7
49,rio cuarto,45,alimentos,fideos spaghetti 500g,3,745,2235,efectivo,12
8,carlos paz,68,alimentos,vino blanco 750ml,5,2684,13420,tarjeta_debito,5
29,alta gracia,87,alimentos,sopa instantánea pollo,5,1679,8395,efectivo,10
43,mendiolaza,18,alimentos,queso rallado 150g,1,3444,3444,transferencia,12
50,carlos paz,80,alimentos,helado de frutilla 1l,1,1981,1981,efectivo,3
60,alta gracia,1,alimentos,coca cola 1.5l,4,2347,9388,tarjeta_credito,12
34,villa maria,45,alimentos,fideos spaghetti 500g,5,745,3725,tarjeta_credito,7
81,carlos paz,68,alimentos,vino blanco 750ml,5,2684,13420,transferencia,12
31,villa maria,72,alimentos,ron 700ml,5,3876,19380,tarjeta_debito,7
81,carlos paz,4,alimentos,fanta naranja 1.5l,1,2033,2033,tarjeta_credito,12
86,cordoba,65,alimentos,cerveza rubia 1l,2,2423,4846,efectivo,1
94,mendiolaza,70,alimentos,fernet 750ml,1,4061,4061,transferencia,10
3,rio cuarto,60,alimentos,chupetín,2,4647,9294,tarjeta_credito,10
21,alta gracia,82,alimentos,aceitunas negras 200g,2,2394,4788,tarjeta_credito,2
22,alta gracia,65,alimentos,cerveza rubia 1l,3,2423,7269,efectivo,5
94,mendiolaza,1,alimentos,coca cola 1.5l,3,2347,7041,efectivo,9
62,carlos paz,48,alimentos,porotos negros 500g,1,4462,4462,transferencia,7
56,rio cuarto,19,alimentos,manteca 200g,1,3251,3251,tarjeta_credito,2
13,carlos paz,89,alimentos,caldo concentrado verdura,2,1003,2006,tarjeta_credito,6
3,rio cuarto,77,alimentos,empanadas congeladas,1,4778,4778,efectivo,6
14,carlos paz,72,alimentos,ron 700ml,4,3876,15504,tarjeta_debito,9
28,cordoba,30,alimentos,maní salado 200g,4,4875,19500,transferencia,8
3,rio cuarto,73,alimentos,gin 700ml,4,1561,6244,tarjeta_debito,5
16,rio cuarto,9,alimentos,yerba mate suave 1kg,3,3878,11634,transferencia,6
45,rio cuarto,54,higiene personal,jabón de tocador,1,1592,1592,tarjeta_credito,7
53,mendiolaza,61,alimentos,miel pura 250g,4,4982,19928,tarjeta_debito,10
57,rio cuarto,88,alimentos,caldo concentrado carne,3,2570,7710,tarjeta_credito,6
65,alta gracia,31,alimentos,mix de frutos secos 200g,5,3409,17045,transferencia,10
69,rio cuarto,29,alimentos,papas fritas onduladas 100g,3,1868,5604,tarjeta_credito,12
44,carlos paz,68,alimentos,vino blanco 750ml,4,2684,10736,tarjeta_debito,6
81,carlos paz,7,alimentos,jugo de manzana 1l,2,3269,6538,efectivo,9
4,carlos paz,20,alimentos,pan lactal blanco,5,1571,7855,transferencia,10
80,mendiolaza,29,alimentos,papas fritas onduladas 100g,5,1868,9340,tarjeta_debito,7
77,villa maria,98,limpieza,desengrasante 500ml,2,2843,5686,efectivo,9
47,alta gracia,95,higiene personal,mascarilla capilar,1,1581,1581,transferencia,3
92,alta gracia,90,higiene personal,toallas húmedas x50,3,2902,8706,transferencia,2
12,alta gracia,90,higiene personal,toallas húmedas x50,5,2902,14510,transferencia,6
34,villa maria,96,limpieza,suavizante 1l,3,4920,14760,tarjeta_debito,4
33,rio cuarto,27,alimentos,alfajor simple,5,2502,12510,tarjeta_debito,6
81,carlos paz,48,alimentos,porotos negros 500g,5,4462,22310,tarjeta_credito,7
59,villa maria,8,alimentos,energética nitro 500ml,1,4218,4218,tarjeta_credito,8
37,mendiolaza,49,alimentos,harina de trigo 1kg,5,2512,12560,efectivo,3
52,rio cuarto,53,limpieza,lavandina 1l,4,1664,6656,tarjeta_debito,3
77,villa maria,42,alimentos,vinagre de alcohol 500ml,2,1195,2390,tarjeta_credito,5
82,alta gracia,56,limpieza,papel higiénico x4,2,2532,5064,tarjeta_credito,6
27,rio cuarto,65,alimentos,cerveza rubia 1l,3,2423,7269,tarjeta_credito,2
8,carlos paz,55,higiene personal,shampoo 400ml,5,1407,7035,tarjeta_debito,9
21,alta gracia,72,alimentos,ron 700ml,5,3876,19380,efectivo,9
39,alta gracia,16,alimentos,yogur natural 200g,3,4613,13839,tarjeta_debito,11
30,alta gracia,32,alimentos,chocolate amargo 100g,3,2234,6702,tarjeta_credito,4
55,mendiolaza,75,alimentos,licor de café 700ml,4,3204,12816,tarjeta_credito,8
75,rio cuarto,54,higiene personal,jabón de tocador,1,1592,1592,tarjeta_credito,8
66,villa maria,11,alimentos,café molido 250g,4,2053,8212,efectivo,6
65,alta gracia,13,alimentos,té verde 20 saquitos,5,2383,11915,transferencia,9
68,villa maria,62,alimentos,stevia 100 sobres,3,3848,11544,transferencia,4
51,rio cuarto,5,alimentos,agua mineral 500ml,2,4777,9554,tarjeta_debito,10
46,alta gracia,30,alimentos,maní salado 200g,3,4875,14625,tarjeta_credito,12
66,villa maria,38,alimentos,mermelada de frutilla 400g,4,1584,6336,efectivo,10
84,cordoba,71,alimentos,vodka 700ml,5,508,2540,tarjeta_credito,1
16,rio cuarto,32,alimentos,chocolate amargo 100g,1,2234,2234,transferencia,3
49,rio cuarto,45,alimentos,fideos spaghetti 500g,3,745,2235,tarjeta_debito,8
56,rio cuarto,18,alimentos,queso rallado 150g,4,3444,13776,tarjeta_credito,6
65,alta gracia,11,alimentos,café molido 250g,5,2053,10265,tarjeta_debito,9
68,villa maria,36,alimentos,dulce de leche 400g,2,2559,5118,efectivo,7
13,carlos paz,70,alimentos,fernet 750ml,1,4061,4061,efectivo,9
55,mendiolaza,100,limpieza,trapo de piso,1,4854,4854,transferencia,3
97,cordoba,3,alimentos,sprite 1.5l,2,4964,9928,transferencia,11
54,alta gracia,37,alimentos,mermelada de durazno 400g,3,3196,9588,efectivo,8
53,mendiolaza,82,alimentos,aceitunas negras 200g,5,2394,11970,efectivo,1
36,mendiolaza,86,alimentos,jugo en polvo limón,4,4090,16360,efectivo,4
47,alta gracia,16,alimentos,yogur natural 200g,2,4613,9226,efectivo,9
78,villa maria,76,alimentos,pizza congelada muzzarella,4,4286,17144,transferencia,3
94,mendiolaza,14,alimentos,leche entera 1l,4,1723,6892,transferencia,6
11,villa maria,36,alimentos,dulce de leche 400g,3,2559,7677,tarjeta_credito,1
23,rio cuarto,10,alimentos,yerba mate intensa 1kg,5,4883,24415,efectivo,2
11,villa maria,85,alimentos,jugo en polvo naranja,1,1856,1856,tarjeta_debito,9
21,alta gracia,20,alimentos,pan lactal blanco,4,1571,6284,efectivo,1
75,rio cuarto,24,alimentos,galletitas chocolate,2,1305,2610,transferencia,7
4,carlos paz,17,alimentos,queso cremoso 500g,1,4834,4834,tarjeta_debito,9
72,cordoba,81,alimentos,aceitunas verdes 200g,1,2520,2520,transferencia,7
62,carlos paz,84,alimentos,queso azul 150g,4,1645,6580,transferencia,10
21,alta gracia,79,alimentos,hamburguesas congeladas x4,1,2420,2420,transferencia,1
94,mendiolaza,55,higiene personal,shampoo 400ml,4,1407,5628,tarjeta_debito,2
77,villa maria,48,alimentos,porotos negros 500g,2,4462,8924,tarjeta_credito,1
54,alta gracia,68,alimentos,vino blanco 750ml,1,2684,2684,efectivo,7
64,villa maria,68,alimentos,vino blanco 750ml,4,2684,10736,tarjeta_credito,8
19,mendiolaza,21,alimentos,pan lactal integral,1,272,272,transferencia,7
80,mendiolaza,31,alimentos,mix de frutos secos 200g,2,3409,6818,efectivo,2
37,mendiolaza,46,alimentos,lentejas secas 500g,3,3036,9108,transferencia,11
39,alta gracia,31,alimentos,mix de frutos secos 200g,2,3409,6818,efectivo,1
59,villa maria,28,alimentos,papas fritas clásicas 100g,4,936,3744,transferencia,5
48,cordoba,46,alimentos,lentejas secas 500g,4,3036,12144,tarjeta_credito,4
67,alta gracia,64,alimentos,avena instantánea 250g,4,3953,15812,tarjeta_debito,9
11,villa maria,34,alimentos,turrón 50g,4,503,2012,tarjeta_debito,7
25,rio cuarto,38,alimentos,mermelada de frutilla 400g,1,1584,1584,tarjeta_debito,12
41,alta gracia,51,alimentos,sal fina 500g,5,1745,8725,tarjeta_debito,2
8,carlos paz,36,alimentos,dulce de leche 400g,1,2559,2559,efectivo,7
99,villa maria,78,alimentos,verduras congeladas mix,3,4289,12867,tarjeta_debito,12
88,villa maria,66,alimentos,cerveza negra 1l,4,1533,6132,transferencia,5
8,carlos paz,59,alimentos,chicle menta,4,3612,14448,transferencia,10
48,cordoba,100,limpieza,trapo de piso,5,4854,24270,tarjeta_credito,5
8,carlos paz,65,alimentos,cerveza rubia 1l,5,2423,12115,tarjeta_debito,5
2,carlos paz,10,alimentos,yerba mate intensa 1kg,2,4883,9766,tarjeta_debito,11
17,villa maria,36,alimentos,dulce de leche 400g,2,2559,5118,tarjeta_debito,12
82,alta gracia,90,higiene personal,toallas húmedas x50,3,2902,8706,transferencia,3
89,rio cuarto,49,alimentos,harina de trigo 1kg,5,2512,12560,efectivo,5
15,cordoba,82,alimentos,aceitunas negras 200g,2,2394,4788,tarjeta_debito,9
21,alta gracia,50,alimentos,azúcar 1kg,2,727,1454,transferencia,8
33,rio cuarto,6,alimentos,jugo de naranja 1l,1,4170,4170,tarjeta_debito,2
32,mendiolaza,46,alimentos,lentejas secas 500g,5,3036,15180,efectivo,1
16,rio cuarto,10,alimentos,yerba mate intensa 1kg,3,4883,14649,transferencia,8
37,mendiolaza,47,alimentos,garbanzos 500g,4,2939,11756,transferencia,10
41,alta gracia,98,limpieza,desengrasante 500ml,2,2843,5686,tarjeta_credito,6
54,alta gracia,61,alimentos,miel pura 250g,5,4982,24910,tarjeta_credito,4
87,alta gracia,62,alimentos,stevia 100 sobres,1,3848,3848,tarjeta_debito,10
40,rio cuarto,28,alimentos,papas fritas clásicas 100g,2,936,1872,efectivo,1
31,villa maria,34,alimentos,turrón 50g,5,503,2515,efectivo,1
85,mendiolaza,28,alimentos,papas fritas clásicas 100g,5,936,4680,tarjeta_debito,1
39,alta gracia,25,alimentos,galletitas vainilla,5,4015,20075,tarjeta_debito,2
90,rio cuarto,94,higiene personal,hilo dental,3,1418,4254,efectivo,12
45,rio cuarto,78,alimentos,verduras congeladas mix,2,4289,8578,efectivo,2
