id_venta,id_cliente,fecha,medio_pago,monto_total,mes,trimestre
2091,107,2024-03-02,Efectivo,4690,3,1
2092,138,2024-02-27,Transferencia,14157,2,1
2093,217,2024-01-03,Tarjeta Debito,7224,1,1
2094,121,2024-09-10,Efectivo,8706,9,3
2095,29,2024-03-15,Tarjeta Credito,4200,3,1
2096,200,2024-09-07,Transferencia,4221,9,3
2097,248,2024-05-14,Tarjeta Debito,5040,5,2
2098,1,2024-05-29,Billetera Virtual,1744,5,2
2099,67,2024-12-22,Tarjeta Debito,2200,12,4
2100,115,2024-03-31,Efectivo,2347,3,1
2101,216,2024-01-19,Efectivo,1300,1,1
2102,185,2024-02-14,Billetera Virtual,8030,2,1
2103,124,2024-06-20,Transferencia,6099,6,2
2104,63,2024-11-22,Tarjeta Debito,3600,11,4
2105,117,2024-09-11,Efectivo,8212,9,3
2106,159,2024-04-22,Billetera Virtual,9500,4,2
2107,150,2024-08-28,Billetera Virtual,1592,8,3
2108,142,2024-04-12,Tarjeta Credito,14070,4,2
2109,175,2024-03-18,Billetera Virtual,1418,3,1
2110,7,2024-11-18,Tarjeta Debito,3196,11,4
2111,175,2024-03-23,Billetera Virtual,2700,3,1
2112,54,2024-06-18,Billetera Virtual,1500,6,2
2113,56,2024-03-26,Transferencia,5076,3,1
2114,231,2024-06-18,Transferencia,11916,6,2
2115,99,2024-09-11,Transferencia,6324,9,3
2116,15,2024-02-12,Tarjeta Debito,3269,2,1
2117,4,2024-01-10,Tarjeta Credito,6426,1,1
2118,246,2024-03-26,Billetera Virtual,28500,3,1
2119,14,2024-10-12,Efectivo,19928,10,4
2120,58,2024-08-20,Transferencia,7906,8,3
2121,142,2024-01-16,Tarjeta Debito,2200,1,1
2122,53,2024-12-09,Tarjeta Credito,5220,12,4
2123,6,2024-11-11,Tarjeta Credito,4400,11,4
2124,189,2024-02-09,Transferencia,11608,2,1
2125,43,2024-10-03,Tarjeta Debito,15392,10,4
2126,191,2024-11-15,Tarjeta Debito,15200,11,4
2127,64,2024-07-31,Efectivo,2390,7,3
2128,171,2024-09-19,Tarjeta Credito,7677,9,3
2129,90,2024-10-16,Tarjeta Credito,2512,10,4
2130,77,2024-07-07,Transferencia,9753,7,3
2131,234,2024-03-08,Billetera Virtual,3000,3,1
2132,13,2024-05-07,Tarjeta Credito,1300,5,2
2133,202,2024-10-25,Billetera Virtual,2700,10,4
2134,97,2024-09-17,Tarjeta Debito,5040,9,3
2135,71,2024-02-26,Tarjeta Debito,10736,2,1
2136,132,2024-12-22,Billetera Virtual,2423,12,4
2137,5,2024-11-17,Billetera Virtual,13636,11,4
2138,133,2024-01-30,Efectivo,2582,1,1
2139,250,2024-09-27,Transferencia,800,9,3
2140,170,2024-07-06,Efectivo,2908,7,3
2141,161,2024-02-08,Efectivo,1533,2,1
2142,41,2024-05-14,Billetera Virtual,7696,5,2
2143,219,2024-01-26,Efectivo,4200,1,1
2144,167,2024-02-10,Tarjeta Debito,4690,2,1
2145,164,2024-01-03,Tarjeta Credito,5064,1,1
2146,214,2024-07-08,Billetera Virtual,9753,7,3
2147,104,2024-09-08,Tarjeta Credito,2979,9,3
2148,109,2024-04-21,Tarjeta Credito,3600,4,2
2149,178,2024-06-12,Billetera Virtual,7182,6,2
2150,168,2024-09-25,Billetera Virtual,3660,9,3
2151,103,2024-04-09,Tarjeta Credito,6099,4,2
2152,223,2024-10-29,Efectivo,4800,10,4
2153,140,2024-03-14,Transferencia,14946,3,1
2154,150,2024-09-01,Efectivo,2520,9,3
2155,69,2024-08-11,Efectivo,6980,8,3
2156,47,2024-03-01,Billetera Virtual,19500,3,1
2157,90,2024-05-09,Tarjeta Credito,7290,5,2
2158,96,2024-02-04,Tarjeta Debito,7424,2,1
2159,64,2024-07-23,Tarjeta Credito,4400,7,3
2160,16,2024-12-11,Transferencia,727,12,4
2161,6,2024-08-04,Tarjeta Debito,2814,8,3
2162,249,2024-06-27,Transferencia,12183,6,2
2163,187,2024-08-16,Billetera Virtual,4964,8,3
2164,82,2024-02-13,Tarjeta Debito,3251,2,1
2165,212,2024-09-26,Tarjeta Credito,4800,9,3
2166,127,2024-05-28,Billetera Virtual,7041,5,2
2167,87,2024-07-23,Tarjeta Debito,9226,7,3
2168,27,2024-08-10,Efectivo,938,8,3
2169,206,2024-01-17,Tarjeta Debito,3000,1,1
2170,161,2024-05-03,Tarjeta Debito,1407,5,2
2171,123,2024-10-21,Efectivo,1100,10,4
2172,138,2024-10-13,Efectivo,4875,10,4
2173,130,2024-02-16,Tarjeta Debito,7800,2,1
2174,173,2024-12-15,Transferencia,2200,12,4
2175,224,2024-03-10,Efectivo,3600,3,1
2176,159,2024-01-05,Transferencia,4883,1,1
2177,150,2024-11-27,Billetera Virtual,4284,11,4
2178,115,2024-11-22,Tarjeta Credito,9576,11,4
2179,238,2024-11-01,Tarjeta Debito,1490,11,4
2180,12,2024-08-07,Billetera Virtual,19336,8,3
2181,117,2024-05-02,Billetera Virtual,2908,5,2
2182,214,2024-04-12,Billetera Virtual,7224,4,2
2183,91,2024-11-14,Tarjeta Debito,8706,11,4
2184,123,2024-01-07,Transferencia,4883,1,1
2185,130,2024-07-18,Billetera Virtual,2400,7,3
2186,144,2024-05-07,Efectivo,3446,5,2
2187,134,2024-02-14,Billetera Virtual,2390,2,1
2188,80,2024-06-27,Billetera Virtual,8817,6,2
2189,240,2024-12-23,Efectivo,4337,12,4
2190,161,2024-01-13,Efectivo,4200,1,1
2191,2,2024-09-19,Transferencia,7696,9,3
2192,210,2024-01-13,Efectivo,5604,1,1
2193,212,2024-06-08,Billetera Virtual,600,6,2
2194,172,2024-11-11,Tarjeta Credito,9612,11,4
2195,187,2024-02-14,Transferencia,3003,2,1
2196,244,2024-08-26,Billetera Virtual,5672,8,3
2197,140,2024-02-15,Billetera Virtual,14892,2,1
2198,161,2024-02-16,Billetera Virtual,1664,2,1
2199,127,2024-01-01,Efectivo,38000,1,1
2200,164,2024-03-30,Tarjeta Debito,13560,3,1
2201,175,2024-06-24,Efectivo,4599,6,2
2202,168,2024-05-04,Efectivo,10128,5,2
2203,98,2024-08-02,Efectivo,4200,8,3
2204,181,2024-11-15,Tarjeta Debito,19108,11,4
2205,234,2024-04-22,Efectivo,727,4,2
2206,192,2024-11-19,Efectivo,7677,11,4
2207,113,2024-07-07,Tarjeta Debito,13776,7,3
2208,26,2024-06-08,Transferencia,508,6,2
2209,57,2024-10-02,Billetera Virtual,7800,10,4
2210,241,2024-04-07,Transferencia,1255,4,2
2211,15,2024-11-11,Billetera Virtual,7472,11,4
2212,37,2024-10-20,Tarjeta Debito,11916,10,4
2213,212,2024-08-26,Efectivo,570,8,3
2214,169,2024-04-21,Tarjeta Debito,4834,4,2
2215,192,2024-03-27,Billetera Virtual,872,3,1
2216,81,2024-05-30,Efectivo,6300,5,2
2217,108,2024-01-21,Billetera Virtual,7500,1,1
2218,47,2024-11-27,Tarjeta Credito,11756,11,4
2219,138,2024-10-04,Tarjeta Debito,727,10,4
2220,237,2024-05-02,Billetera Virtual,1800,5,2
2221,7,2024-01-23,Transferencia,14331,1,1
2222,215,2024-10-12,Tarjeta Credito,936,10,4
2223,135,2024-12-06,Billetera Virtual,4752,12,4
2224,242,2024-07-22,Efectivo,9753,7,3
2225,173,2024-04-21,Billetera Virtual,5628,4,2
2226,216,2024-08-25,Efectivo,2610,8,3
2227,98,2024-02-02,Efectivo,14000,2,1
2228,114,2024-10-16,Tarjeta Credito,8400,10,4
2229,150,2024-12-01,Tarjeta Debito,11200,12,4
2230,23,2024-09-01,Tarjeta Credito,9294,9,3
2231,90,2024-11-21,Tarjeta Debito,14946,11,4
2232,228,2024-10-13,Tarjeta Credito,10048,10,4
2233,6,2024-06-05,Tarjeta Credito,8340,6,2
2234,142,2024-09-13,Efectivo,3162,9,3
2235,223,2024-06-21,Tarjeta Credito,7041,6,2
2236,121,2024-09-18,Tarjeta Debito,5169,9,3
2237,241,2024-09-18,Billetera Virtual,2532,9,3
2238,207,2024-02-22,Billetera Virtual,4200,2,1
2239,52,2024-01-27,Transferencia,8276,1,1
2240,43,2024-01-20,Tarjeta Debito,2394,1,1
2241,122,2024-08-19,Billetera Virtual,8030,8,3
2242,66,2024-11-27,Transferencia,2500,11,4
2243,137,2024-07-20,Tarjeta Credito,1679,7,3
2244,198,2024-06-11,Transferencia,2684,6,2
2245,41,2024-03-12,Tarjeta Credito,8706,3,1
2246,220,2024-02-21,Billetera Virtual,11000,2,1
2247,54,2024-11-09,Billetera Virtual,19108,11,4
2248,169,2024-05-02,Efectivo,2902,5,2
2249,142,2024-04-06,Billetera Virtual,1600,4,2
2250,23,2024-06-28,Transferencia,7041,6,2
2251,55,2024-08-30,Tarjeta Credito,3645,8,3
2252,229,2024-06-01,Billetera Virtual,1800,6,2
2253,177,2024-07-02,Transferencia,14070,7,3
2254,155,2024-01-17,Transferencia,9708,1,1
2255,129,2024-09-03,Billetera Virtual,3300,9,3
2256,90,2024-06-28,Tarjeta Debito,10048,6,2
2257,86,2024-01-06,Transferencia,2390,1,1
2258,144,2024-02-07,Transferencia,3409,2,1
2259,139,2024-03-08,Billetera Virtual,19336,3,1
2260,220,2024-09-27,Efectivo,3168,9,3
2261,237,2024-09-15,Billetera Virtual,10400,9,3
2262,168,2024-06-25,Tarjeta Credito,11859,6,2
2263,198,2024-06-19,Transferencia,7506,6,2
2264,9,2024-03-25,Tarjeta Credito,3660,3,1
2265,97,2024-05-28,Billetera Virtual,13011,5,2
2266,42,2024-08-15,Billetera Virtual,4284,8,3
2267,13,2024-11-24,Transferencia,3712,11,4
2268,189,2024-02-16,Transferencia,5020,2,1
2269,130,2024-02-05,Transferencia,3600,2,1
2270,222,2024-08-15,Billetera Virtual,5024,8,3
2271,19,2024-08-13,Tarjeta Credito,872,8,3
2272,230,2024-08-19,Transferencia,3184,8,3
2273,127,2024-09-01,Tarjeta Debito,19416,9,3
2274,77,2024-12-08,Tarjeta Debito,6980,12,4
2275,215,2024-02-07,Tarjeta Debito,2234,2,1
2276,207,2024-12-19,Billetera Virtual,3000,12,4
2277,118,2024-07-24,Efectivo,5368,7,3
2278,37,2024-05-14,Tarjeta Credito,13076,5,2
2279,140,2024-06-13,Transferencia,2100,6,2
2280,144,2024-12-24,Efectivo,14334,12,4
2281,194,2024-06-05,Tarjeta Credito,3712,6,2
2282,22,2024-08-25,Billetera Virtual,2510,8,3
2283,74,2024-03-20,Efectivo,6502,3,1
2284,161,2024-01-21,Billetera Virtual,5040,1,1
2285,177,2024-07-10,Tarjeta Debito,2512,7,3
2286,70,2024-03-04,Tarjeta Debito,9504,3,1
2287,75,2024-01-03,Tarjeta Credito,900,1,1
2288,198,2024-07-11,Efectivo,12867,7,3
2289,97,2024-08-03,Tarjeta Debito,11200,8,3
2290,227,2024-07-23,Tarjeta Debito,2684,7,3
2291,180,2024-02-02,Efectivo,19928,2,1
2292,177,2024-06-06,Efectivo,1300,6,2
2293,71,2024-09-24,Transferencia,6980,9,3
2294,114,2024-06-17,Tarjeta Debito,10008,6,2
2295,62,2024-12-22,Tarjeta Debito,6408,12,4
2296,250,2024-12-08,Billetera Virtual,3300,12,4
2297,39,2024-05-28,Tarjeta Credito,12270,5,2
2298,144,2024-06-06,Efectivo,18876,6,2
2299,21,2024-03-11,Transferencia,938,3,1
2300,151,2024-12-27,Efectivo,10048,12,4
2301,56,2024-08-11,Tarjeta Credito,3200,8,3
2302,119,2024-06-16,Billetera Virtual,8212,6,2
2303,150,2024-02-20,Tarjeta Debito,2814,2,1
2304,39,2024-08-29,Tarjeta Debito,16680,8,3
2305,63,2024-11-06,Billetera Virtual,1305,11,4
2306,14,2024-07-10,Billetera Virtual,2430,7,3
2307,92,2024-08-29,Tarjeta Debito,5943,8,3
2308,34,2024-08-20,Tarjeta Credito,3409,8,3
2309,119,2024-07-05,Tarjeta Debito,872,7,3
2310,18,2024-03-28,Tarjeta Debito,1001,3,1
2311,31,2024-10-18,Transferencia,4613,10,4
2312,127,2024-12-24,Tarjeta Credito,5200,12,4
2313,75,2024-11-22,Tarjeta Credito,5140,11,4
2314,6,2024-01-20,Tarjeta Debito,7269,1,1
2315,192,2024-09-20,Transferencia,3290,9,3
2316,100,2024-09-02,Tarjeta Debito,7800,9,3
2317,20,2024-10-08,Billetera Virtual,2532,10,4
2318,123,2024-11-02,Transferencia,544,11,4
2319,92,2024-12-02,Tarjeta Credito,816,12,4
2320,60,2024-06-09,Efectivo,4090,6,2
2321,85,2024-07-01,Billetera Virtual,13004,7,3
2322,100,2024-06-11,Efectivo,1800,6,2
2323,5,2024-06-29,Billetera Virtual,1140,6,2
2324,25,2024-09-27,Transferencia,5804,9,3
2325,249,2024-12-13,Tarjeta Credito,2006,12,4
2326,102,2024-04-24,Tarjeta Credito,2600,4,2
2327,203,2024-12-18,Transferencia,12144,12,4
2328,151,2024-05-28,Transferencia,9380,5,2
2329,33,2024-11-11,Billetera Virtual,872,11,4
2330,223,2024-04-06,Billetera Virtual,3200,4,2
2331,200,2024-07-13,Tarjeta Debito,6538,7,3
2332,136,2024-12-15,Tarjeta Credito,9668,12,4
2333,129,2024-06-07,Efectivo,7140,6,2
2334,180,2024-01-20,Tarjeta Credito,5604,1,1
2335,153,2024-01-17,Billetera Virtual,1500,1,1
2336,151,2024-10-26,Transferencia,900,10,4
2337,230,2024-03-11,Efectivo,4400,3,1
2338,91,2024-01-16,Tarjeta Credito,9380,1,1
2339,104,2024-12-11,Efectivo,2953,12,4
2340,236,2024-03-06,Transferencia,19416,3,1
2341,127,2024-07-13,Billetera Virtual,7677,7,3
2342,113,2024-03-12,Efectivo,5020,3,1
2343,49,2024-04-29,Efectivo,1001,4,2
2344,2,2024-12-08,Transferencia,18588,12,4
2345,69,2024-12-15,Tarjeta Credito,7536,12,4
2346,140,2024-07-20,Efectivo,10152,7,3
2347,124,2024-07-04,Efectivo,28500,7,3
2348,148,2024-06-08,Transferencia,9680,6,2
2349,82,2024-08-17,Efectivo,7506,8,3
2350,175,2024-06-12,Billetera Virtual,3184,6,2
2351,42,2024-12-23,Tarjeta Debito,2200,12,4
2352,165,2024-05-29,Efectivo,2570,5,2
2353,138,2024-06-01,Billetera Virtual,2400,6,2
2354,109,2024-01-21,Transferencia,3162,1,1
2355,53,2024-03-02,Transferencia,6368,3,1
2356,24,2024-02-10,Billetera Virtual,15504,2,1
2357,198,2024-12-18,Transferencia,17144,12,4
2358,78,2024-11-20,Tarjeta Debito,7800,11,4
2359,2,2024-08-03,Tarjeta Credito,7500,8,3
2360,151,2024-06-10,Tarjeta Debito,2032,6,2
2361,140,2024-05-25,Billetera Virtual,8529,5,2
2362,11,2024-01-24,Tarjeta Debito,5020,1,1
2363,168,2024-04-30,Billetera Virtual,1088,4,2
2364,109,2024-03-09,Tarjeta Credito,6892,3,1
2365,181,2024-01-10,Efectivo,7800,1,1
2366,132,2024-02-11,Efectivo,2512,2,1
2367,84,2024-09-04,Tarjeta Credito,3000,9,3
2368,61,2024-07-04,Tarjeta Credito,3409,7,3
2369,182,2024-12-17,Tarjeta Debito,11916,12,4
2370,241,2024-10-03,Billetera Virtual,11544,10,4
2371,60,2024-11-15,Efectivo,8568,11,4
2372,186,2024-02-17,Efectivo,3878,2,1
2373,70,2024-03-27,Efectivo,2814,3,1
2374,220,2024-12-11,Tarjeta Debito,17348,12,4
2375,144,2024-10-13,Transferencia,2420,10,4
2376,37,2024-04-16,Tarjeta Credito,10048,4,2
2377,222,2024-05-10,Tarjeta Credito,12816,5,2
2378,68,2024-03-09,Billetera Virtual,1200,3,1
2379,164,2024-05-01,Tarjeta Credito,11608,5,2
2380,20,2024-07-26,Tarjeta Credito,7472,7,3
2381,141,2024-07-07,Efectivo,1006,7,3
2382,124,2024-06-09,Tarjeta Credito,1454,6,2
2383,113,2024-01-07,Billetera Virtual,5400,1,1
2384,87,2024-02-07,Tarjeta Debito,11000,2,1
2385,62,2024-07-06,Efectivo,10236,7,3
2386,195,2024-03-21,Transferencia,9294,3,1
2387,144,2024-11-02,Transferencia,16500,11,4
2388,82,2024-02-06,Transferencia,4860,2,1
2389,14,2024-11-04,Tarjeta Debito,1524,11,4
2390,150,2024-02-01,Transferencia,7260,2,1
2391,209,2024-06-11,Efectivo,7472,6,2
2392,47,2024-07-25,Transferencia,8859,7,3
2393,109,2024-12-09,Tarjeta Credito,5037,12,4
2394,164,2024-09-03,Tarjeta Credito,10048,9,3
2395,221,2024-02-07,Transferencia,3196,2,1
2396,237,2024-08-12,Tarjeta Debito,7290,8,3
2397,49,2024-02-20,Tarjeta Credito,4015,2,1
2398,187,2024-08-27,Billetera Virtual,3736,8,3
2399,120,2024-12-17,Efectivo,16060,12,4
2400,3,2024-07-12,Tarjeta Credito,3645,7,3
2401,124,2024-06-07,Tarjeta Debito,10227,6,2
2402,206,2024-05-29,Tarjeta Credito,14448,5,2
2403,120,2024-12-24,Tarjeta Debito,8132,12,4
2404,238,2024-10-10,Billetera Virtual,19532,10,4
2405,164,2024-12-11,Tarjeta Debito,6300,12,4
2406,222,2024-04-27,Tarjeta Credito,6336,4,2
2407,97,2024-04-19,Tarjeta Credito,1600,4,2
2408,185,2024-02-28,Tarjeta Credito,6888,2,1
2409,195,2024-06-09,Efectivo,4400,6,2
2410,52,2024-06-22,Efectivo,14070,6,2
2411,143,2024-02-13,Tarjeta Debito,1407,2,1
2412,186,2024-03-19,Billetera Virtual,4138,3,1
2413,140,2024-10-03,Tarjeta Debito,14562,10,4
2414,81,2024-09-20,Tarjeta Credito,7746,9,3
2415,190,2024-07-26,Billetera Virtual,19928,7,3
2416,113,2024-05-13,Tarjeta Credito,17144,5,2
2417,67,2024-04-05,Efectivo,5235,4,2
2418,154,2024-07-24,Tarjeta Credito,2902,7,3
2419,76,2024-12-28,Tarjeta Debito,3490,12,4
2420,183,2024-09-15,Transferencia,18876,9,3
2421,125,2024-05-07,Tarjeta Debito,2684,5,2
2422,62,2024-10-02,Billetera Virtual,28500,10,4
2423,193,2024-10-24,Efectivo,3328,10,4
2424,97,2024-08-14,Billetera Virtual,5235,8,3
2425,231,2024-07-09,Transferencia,900,7,3
2426,248,2024-04-21,Tarjeta Credito,1016,4,2
2427,54,2024-10-29,Transferencia,1800,10,4
2428,211,2024-12-04,Tarjeta Debito,7506,12,4
2429,130,2024-12-28,Tarjeta Debito,4846,12,4
2430,107,2024-08-06,Transferencia,4964,8,3
2431,147,2024-07-03,Billetera Virtual,4920,7,3
2432,218,2024-09-19,Transferencia,12654,9,3
2433,25,2024-01-19,Tarjeta Credito,1006,1,1
2434,212,2024-03-31,Transferencia,7536,3,1
2435,101,2024-09-23,Tarjeta Credito,4920,9,3
2436,210,2024-04-17,Transferencia,9108,4,2
2437,194,2024-04-06,Transferencia,1100,4,2
2438,130,2024-09-28,Tarjeta Debito,13839,9,3
2439,30,2024-05-16,Tarjeta Debito,4200,5,2
2440,239,2024-06-01,Tarjeta Debito,3300,6,2
2441,219,2024-12-20,Billetera Virtual,8122,12,4
2442,219,2024-01-21,Tarjeta Credito,3009,1,1
2443,107,2024-07-03,Transferencia,1418,7,3
2444,237,2024-01-03,Efectivo,7320,1,1
2445,76,2024-10-21,Tarjeta Credito,4004,10,4
2446,22,2024-07-11,Tarjeta Debito,2142,7,3
2447,162,2024-08-09,Efectivo,2580,8,3
2448,160,2024-01-16,Tarjeta Credito,1800,1,1
2449,160,2024-03-22,Tarjeta Debito,5400,3,1
2450,149,2024-11-08,Tarjeta Credito,4613,11,4
2451,228,2024-06-20,Transferencia,4500,6,2
2452,16,2024-05-27,Tarjeta Debito,3548,5,2
2453,28,2024-07-04,Tarjeta Debito,4613,7,3
2454,23,2024-07-03,Tarjeta Debito,4462,7,3
2455,215,2024-09-27,Transferencia,16872,9,3
2456,12,2024-01-18,Tarjeta Debito,3878,1,1
2457,38,2024-03-23,Efectivo,9720,3,1
2458,234,2024-06-06,Tarjeta Debito,1830,6,2
2459,186,2024-10-14,Efectivo,12045,10,4
2460,131,2024-04-20,Tarjeta Credito,19416,4,2
2461,54,2024-03-29,Transferencia,3300,3,1
2462,1,2024-04-02,Tarjeta Credito,2800,4,2
2463,201,2024-12-13,Tarjeta Credito,8030,12,4
2464,64,2024-07-29,Billetera Virtual,13560,7,3
2465,247,2024-09-12,Tarjeta Debito,2582,9,3
2466,49,2024-03-01,Transferencia,5220,3,1
2467,243,2024-01-08,Transferencia,860,1,1
2468,27,2024-10-12,Tarjeta Credito,7041,10,4
2469,164,2024-05-31,Efectivo,936,5,2
2470,56,2024-06-01,Transferencia,5500,6,2
2471,161,2024-09-15,Transferencia,5500,9,3
2472,169,2024-04-20,Tarjeta Debito,1592,4,2
2473,183,2024-08-29,Efectivo,6072,8,3
2474,165,2024-08-02,Transferencia,14502,8,3
2475,131,2024-06-22,Efectivo,1745,6,2
2476,151,2024-02-04,Tarjeta Debito,6716,2,1
2477,73,2024-01-22,Efectivo,6244,1,1
2478,77,2024-05-04,Billetera Virtual,503,5,2
2479,36,2024-04-16,Billetera Virtual,3660,4,2
2480,105,2024-09-20,Transferencia,19532,9,3
2481,157,2024-02-29,Transferencia,7000,2,1
2482,99,2024-03-17,Efectivo,2600,3,1
2483,205,2024-05-05,Tarjeta Debito,3600,5,2
2484,226,2024-12-31,Tarjeta Credito,12800,12,4
2485,210,2024-04-24,Efectivo,14070,4,2
2486,235,2024-06-14,Tarjeta Debito,1800,6,2
2487,136,2024-03-08,Transferencia,8276,3,1
2488,184,2024-04-20,Tarjeta Credito,9226,4,2
2489,219,2024-06-04,Tarjeta Credito,11628,6,2
2490,35,2024-02-20,Tarjeta Debito,1800,2,1
2491,22,2024-04-30,Tarjeta Credito,4221,4,2
2492,139,2024-06-04,Billetera Virtual,19336,6,2
2493,211,2024-12-10,Efectivo,7536,12,4
2494,170,2024-02-06,Efectivo,8122,2,1
2495,115,2024-11-29,Transferencia,2538,11,4
2496,137,2024-04-22,Efectivo,14070,4,2
2497,47,2024-09-21,Billetera Virtual,1300,9,3
2498,240,2024-10-25,Billetera Virtual,7269,10,4
2499,175,2024-01-15,Transferencia,1600,1,1
2500,222,2024-01-11,Transferencia,2430,1,1
2501,110,2024-07-02,Transferencia,4743,7,3
2502,116,2024-04-24,Tarjeta Credito,7710,4,2
2503,69,2024-07-05,Transferencia,4982,7,3
2504,93,2024-10-28,Tarjeta Credito,5500,10,4
2505,97,2024-10-16,Billetera Virtual,2181,10,4
2506,120,2024-03-24,Efectivo,9964,3,1
2507,67,2024-02-12,Tarjeta Credito,1561,2,1
2508,40,2024-01-29,Efectivo,8052,1,1
2509,194,2024-06-26,Billetera Virtual,4752,6,2
2510,55,2024-02-15,Transferencia,17720,2,1
2511,231,2024-12-08,Transferencia,727,12,4
2512,183,2024-11-19,Efectivo,2235,11,4
2513,79,2024-03-14,Tarjeta Debito,3142,3,1
2514,97,2024-03-13,Transferencia,3915,3,1
2515,219,2024-08-06,Tarjeta Credito,11756,8,3
2516,162,2024-05-31,Tarjeta Debito,2600,5,2
2517,17,2024-05-16,Tarjeta Credito,7752,5,2
2518,91,2024-08-25,Transferencia,8800,8,3
2519,17,2024-12-29,Tarjeta Credito,3200,12,4
2520,250,2024-09-14,Tarjeta Credito,1720,9,3
2521,167,2024-04-20,Transferencia,3300,4,2
2522,171,2024-09-16,Billetera Virtual,17144,9,3
2523,168,2024-10-08,Billetera Virtual,7149,10,4
2524,227,2024-04-12,Tarjeta Debito,5040,4,2
2525,95,2024-08-26,Billetera Virtual,17144,8,3
2526,197,2024-03-28,Billetera Virtual,14562,3,1
2527,47,2024-05-24,Tarjeta Debito,1710,5,2
2528,21,2024-03-09,Tarjeta Debito,3168,3,1
2529,201,2024-06-21,Billetera Virtual,2580,6,2
2530,175,2024-02-13,Efectivo,6600,2,1
2531,125,2024-03-10,Tarjeta Credito,8674,3,1
2532,197,2024-10-14,Transferencia,7696,10,4
2533,154,2024-10-20,Efectivo,6207,10,4
2534,50,2024-03-24,Efectivo,13011,3,1
2535,104,2024-02-09,Tarjeta Debito,6500,2,1
2536,197,2024-10-30,Tarjeta Credito,2600,10,4
2537,90,2024-08-10,Tarjeta Debito,1400,8,3
2538,15,2024-10-12,Tarjeta Credito,2232,10,4
2539,194,2024-12-15,Tarjeta Credito,3300,12,4
2540,13,2024-06-14,Efectivo,7269,6,2
2541,156,2024-07-31,Tarjeta Credito,2234,7,3
2542,194,2024-01-28,Efectivo,8400,1,1
2543,54,2024-10-07,Efectivo,12045,10,4
2544,236,2024-02-22,Transferencia,6818,2,1
2545,15,2024-10-17,Tarjeta Debito,8936,10,4
2546,179,2024-07-12,Tarjeta Debito,2582,7,3
2547,225,2024-11-01,Tarjeta Credito,10000,11,4
2548,220,2024-05-25,Transferencia,1868,5,2
2549,73,2024-04-27,Tarjeta Debito,3585,4,2
2550,98,2024-11-08,Tarjeta Credito,13776,11,4
2551,88,2024-01-15,Efectivo,9520,1,1
2552,14,2024-07-22,Tarjeta Credito,2979,7,3
2553,135,2024-11-18,Efectivo,4218,11,4
2554,141,2024-08-17,Billetera Virtual,5490,8,3
2555,18,2024-05-05,Transferencia,2800,5,2
2556,27,2024-07-07,Transferencia,1800,7,3
2557,223,2024-04-15,Transferencia,7260,4,2
2558,72,2024-04-24,Efectivo,3600,4,2
2559,207,2024-12-29,Billetera Virtual,10227,12,4
2560,244,2024-08-26,Tarjeta Debito,3444,8,3
2561,95,2024-02-01,Tarjeta Credito,4800,2,1
2562,160,2024-10-30,Transferencia,5024,10,4
2563,177,2024-03-31,Billetera Virtual,3300,3,1
2564,146,2024-12-20,Billetera Virtual,1592,12,4
2565,160,2024-11-06,Tarjeta Credito,8859,11,4
2566,79,2024-03-11,Transferencia,6324,3,1
2567,105,2024-08-20,Tarjeta Debito,2582,8,3
2568,184,2024-09-15,Tarjeta Credito,7746,9,3
2569,34,2024-06-19,Efectivo,14562,6,2
2570,175,2024-06-18,Billetera Virtual,3600,6,2
2571,46,2024-02-06,Transferencia,2532,2,1
2572,88,2024-09-20,Tarjeta Debito,7906,9,3
2573,100,2024-08-11,Tarjeta Debito,6656,8,3
2574,249,2024-09-26,Efectivo,9766,9,3
2575,93,2024-02-11,Billetera Virtual,4778,2,1
2576,18,2024-11-02,Tarjeta Debito,9668,11,4
2577,112,2024-10-25,Transferencia,13941,10,4
2578,247,2024-12-10,Billetera Virtual,4743,12,4
2579,146,2024-04-13,Efectivo,5400,4,2
2580,3,2024-03-12,Efectivo,2200,3,1
2581,24,2024-07-02,Efectivo,2032,7,3
2582,248,2024-05-31,Tarjeta Credito,1200,5,2
2583,179,2024-04-22,Transferencia,2616,4,2
2584,116,2024-08-09,Billetera Virtual,4138,8,3
2585,176,2024-05-09,Billetera Virtual,7149,5,2
2586,97,2024-09-13,Efectivo,9576,9,3
2587,208,2024-12-19,Tarjeta Credito,1710,12,4
2588,84,2024-02-07,Billetera Virtual,17848,2,1
2589,174,2024-02-04,Transferencia,4694,2,1
2590,182,2024-06-21,Billetera Virtual,1509,6,2
2591,79,2024-06-23,Tarjeta Credito,17156,6,2
2592,41,2024-09-11,Tarjeta Credito,2430,9,3
2593,186,2024-05-04,Tarjeta Debito,3200,5,2
2594,13,2024-11-24,Tarjeta Credito,16060,11,4
2595,32,2024-04-26,Tarjeta Credito,5400,4,2
2596,213,2024-02-11,Transferencia,4500,2,1
2597,152,2024-11-14,Transferencia,6600,11,4
2598,114,2024-08-12,Billetera Virtual,9438,8,3
2599,231,2024-09-13,Tarjeta Credito,7472,9,3
2600,27,2024-08-31,Transferencia,8400,8,3
2601,52,2024-09-20,Transferencia,3142,9,3
2602,159,2024-06-21,Billetera Virtual,5628,6,2
2603,39,2024-12-31,Tarjeta Debito,14562,12,4
